Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-05-30,03:00:00,2414.75,2414.75,2413.75,2413.75,0,0
2017-05-30,04:00:00,2414,2414,2410.25,2411,0,0
2017-05-30,05:00:00,2410.75,2411.75,2410.75,2411.25,0,0
2017-05-30,06:00:00,2411.75,2413,2411.25,2412.75,0,0
2017-05-30,07:00:00,2413,2413.25,2412.75,2413,0,0
2017-05-30,08:00:00,2412.75,2413.5,2412,2412.25,0,0
2017-05-30,09:00:00,2412.5,2413,2411,2411,0,0
2017-05-30,10:00:00,2411.5,2413,2409.75,2413,0,0
2017-05-30,11:00:00,2413,2413.25,2411,2412.5,0,0
2017-05-30,12:00:00,2412.25,2413,2410.75,2411.5,0,0
2017-05-30,13:00:00,2411.5,2412,2410,2410.25,0,0
2017-05-30,14:00:00,2410.25,2410.25,2407.75,2407.75,0,0
2017-05-30,15:00:00,2407.75,2410.75,2407.75,2410.5,0,0
2017-05-30,16:00:00,2410.25,2413.5,2408.75,2411.25,0,0
